Hobby_1,Hobby_2,Hobby_3,Hobby_4,Hobby_5,SSC Percent,Aptitude Percent,Course_1,Course_2,Course_3,Course_4,Course_5
Dance,Science,Photography,Coding,Drawing/Painting,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Bachelor of Engineering (Mechanical Engineering),Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Information Technology),Bachelor of Fine Art (B.F.A.) (Interior Decoration)
Dance,Science,Photography,Coding,Drawing/Painting,more than 80,more than 75,B.Sc in Fashion Design,Bachelor of Engineering (Marine Engineering),Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Electronics & Telecommunication Engineering),Bachelor of Architecture (B.Arch.)
Dance,Science,Photography,Coding,Drawing/Painting,more than 80,more than 75,B.Sc. in Home Science,Bachelor of Engineering (Computer Engineering),Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Computer Engineering),Bachelor of Fine Art (B.F.A.) (Sculpture)
Dance,Music,Cooking/Baking,Photography,Coding,less than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Theatre Arts,B.Sc. in Maritime Hospitality Studies,Bachelor of Management Studies (B.M.S.),B.Sc. Computer Science
Dance,Music,Cooking/Baking,Photography,Coding,less than 80,less than 75,B.Sc in Fashion Design,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),B.Sc. In Nursing,Bachelor of Management Studies (B.M.S.),B.Sc. Computer Science
Dance,Music,Cooking/Baking,Photography,Coding,less than 80,more than 75,Bachelor of Music (B.Mus.),Bachelor of Culinary Arts,Bachelor of Science (B.Sc.) in Mathematics,"B.A. Programme in Film, Television and New Media Production",B.Sc. Information Technology (I.T.)
Dance,Music,Cooking/Baking,Photography,Coding,less than 80,more than 75,B.Sc. in Home Science,Certificate Course in Light Music,Diploma in Bakery and Confectionary,Bachelor of Fine Art (B.F.A.) (Textile Design),B.Sc. Information Technology (I.T.)
Dance,Music,Cooking/Baking,Photography,Coding,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Music (B.Mus.),Diploma in Yogic Education,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Construction Engineering)
Dance,Music,Cooking/Baking,Photography,Coding,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Certificate Course in Light Music,Diploma in Yogic Education,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Computer Engineering)
Dance,Music,Cooking/Baking,Photography,Coding,more than 80,more than 75,Bachelor of Music (B.Mus.),Bachelor of Music (B.Mus.),B.Sc. In Nursing,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Instrumentation Engineering)
Dance,Music,Cooking/Baking,Photography,Coding,more than 80,more than 75,B.Sc in Fashion Design,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Science (B.Sc.) in Chemistry,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Computer Engineering)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,less than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Diploma in Music,Diploma in Bakery and Confectionary,Certificate Course in Sound Recording and Reproduction,Bachelor of Fine Art (B.F.A.) (Textile Design)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,less than 80,less than 75,B.Sc in Fashion Design,Diploma in Music,Certificate Course in Food Processing and Preservation,Bachelor of Fine Art (B.F.A.) (Metal Work),Bachelor of Culinary Arts
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,less than 80,more than 75,Certificate Course in Dramatics (In Marathi),Bachelor of Theatre Arts,B.Sc. In Nursing,Bachelor of Fine Art (B.F.A.) (Textile Design),Bachelor of Fine Art (B.F.A.) (Textile Design)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,less than 80,more than 75,Certificate Course in Dramatics (In Marathi),Certificate Course in Light Music,Bachelor of Physical Education (B.P.Ed.),Bachelor of Management Studies (B.M.S.),Bachelor of Fine Art (B.F.A.) (Ceramics)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,more than 80,less than 75,Diploma in Music,Certificate Course in Music Appreciation and Music Journalism,Certificate Course in Food Processing and Preservation,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Fine Art (B.F.A.) (Ceramics)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,more than 80,less than 75,Bachelor of Music (B.Mus.),Diploma in Music,Bachelor of Theatre Arts,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Fine Art (B.F.A.) (Ceramics)
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,more than 80,more than 75,B.Sc. in Home Science,Certificate Course in Music Appreciation and Music Journalism,Bachelor of Theatre Arts,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Certificate Courses in Performing Folk Arts
Dance,Music,Cooking/Baking,Photography,Drawing/Painting,more than 80,more than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Diploma in Bakery and Confectionary,Bachelor of Engineering (Instrumentation Engineering),B.Sc. In Life Sciences
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,less than 80,less than 75,Bachelor of Music (B.Mus.),Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Diploma in Yogic Education,B.Sc. Computer Science,Bachelor of Fine Art (B.F.A.) (Applied Art)
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,less than 80,less than 75,B.Sc. in Home Science,Diploma in Music,Diploma in Bakery and Confectionary,B.Sc. Computer Science,Bachelor of Fine Art (B.F.A.) (Applied Art)
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,less than 80,more than 75,Diploma in Music,Certificate Course in Music Appreciation and Music Journalism,Bachelor of Physical Education (B.P.Ed.),B.Sc. Computer Science,Bachelor of Fine Art (B.F.A.) (Ceramics)
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,less than 80,more than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Music (B.Mus.),Certificate Course in Food Processing and Preservation,B.Sc. Information Technology (I.T.),Bachelor of Fine Art (B.F.A.) Painting
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,more than 80,less than 75,Certificate Course in Dramatics (In Marathi),Bachelor of Fine Art (B.F.A.) (Ceramics),Diploma in Bakery and Confectionary,Bachelor of Engineering (Computer Engineering),Bachelor of Fine Art (B.F.A.) (Metal Work)
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Theatre Arts,Bachelor of Physical Education (B.P.Ed.),Bachelor of Engineering (Construction Engineering),Bachelor of Fine Art (B.F.A.) (Metal Work)
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,more than 80,more than 75,Bachelor of Performing Arts (B.P.A.) - Dance,B.Sc. in Maritime Hospitality Studies,Diploma in Bakery and Confectionary,Bachelor of Engineering (Construction Engineering),Bachelor of Architecture with Interior Design Course
Dance,Music,Cooking/Baking,Coding,Drawing/Painting,more than 80,more than 75,B.Sc in Fashion Design,Bachelor of Fine Art (B.F.A.) (Ceramics),Certificate Course in Food Processing and Preservation,Bachelor of Engineering (Electronics & Telecommunication Engineering),Bachelor of Culinary Arts
Dance,Music,Photography,Coding,Drawing/Painting,less than 80,less than 75,Diploma in Music,B.Sc. in Maritime Hospitality Studies,Certificate Course in Sound Recording and Reproduction,B.Sc. Information Technology (I.T.),Certificate Courses in Performing Folk Arts
Dance,Music,Photography,Coding,Drawing/Painting,less than 80,less than 75,Diploma in Music,Bachelor of Culinary Arts,Certificate Course in Sound Recording and Reproduction,B.Sc. Computer Science,B.Sc in Fashion Design
Dance,Music,Photography,Coding,Drawing/Painting,less than 80,more than 75,B.Sc in Fashion Design,Certificate Course in Music Appreciation and Music Journalism,Certificate Course in Studio Singing Technique,B.Sc. Computer Science,Bachelor of Fine Art (B.F.A.) (Metal Work)
Dance,Music,Photography,Coding,Drawing/Painting,less than 80,more than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Bachelor of Culinary Arts,Bachelor of Fine Art (B.F.A.) (Interior Decoration),B.Sc. Computer Science,Bachelor of Fine Art (B.F.A.) (Applied Art)
Dance,Music,Photography,Coding,Drawing/Painting,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Diploma in Music,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Instrumentation Engineering),Bachelor of Culinary Arts
Dance,Music,Photography,Coding,Drawing/Painting,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Certificate Course in Studio Singing Technique,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Electronics & Telecommunication Engineering),Bachelor of Fine Art (B.F.A.) (Ceramics)
Dance,Music,Photography,Coding,Drawing/Painting,more than 80,more than 75,Certificate Course in Dramatics (In Marathi),Bachelor of Music (B.Mus.),Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Construction Engineering),Bachelor of Fine Art (B.F.A.) (Textile Design)
Dance,Music,Photography,Coding,Drawing/Painting,more than 80,more than 75,Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Theatre Arts,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Electronics & Telecommunication Engineering),Certificate Courses in Performing Folk Arts
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,less than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,B.Sc. in Maritime Hospitality Studies,Diploma in Bakery and Confectionary,B.Sc. Computer Science,Bachelor of Architecture (B.Arch.)
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,less than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,Bachelor of Science (B.Sc.) in Chemistry,Bachelor of Fine Art (B.F.A.) (Metal Work),B.Sc. Computer Science,B.Sc in Fashion Design
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,less than 80,more than 75,Diploma in Music,Bachelor of Science (B.Sc.) in Mathematics,Bachelor of Management Studies (B.M.S.),B.Sc. Information Technology (I.T.),Bachelor of Fine Art (B.F.A.) (Metal Work)
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,less than 80,more than 75,B.Sc. in Home Science,Bachelor of Theatre Arts,Diploma in Bakery and Confectionary,B.Sc. Information Technology (I.T.),B.Sc. In Life Sciences
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,more than 80,less than 75,Bachelor of Performing Arts (B.P.A.) - Dance,B.Sc. in Maritime Hospitality Studies,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Computer Engineering),Bachelor of Architecture (B.Arch.)
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,more than 80,less than 75,Diploma in Music,B.Sc. in Maritime Hospitality Studies,Bachelor of Engineering (Instrumentation Engineering),Bachelor of Engineering (Electronics & Telecommunication Engineering),Bachelor of Fine Art (B.F.A.) (Sculpture)
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,more than 80,more than 75,B.Sc in Fashion Design,Bachelor of Physical Education (B.P.Ed.),Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Computer Engineering),Bachelor of Fine Art (B.F.A.) (Sculpture)
Dance,Cooking/Baking,Photography,Coding,Drawing/Painting,more than 80,more than 75,B.Sc. in Home Science,Diploma in Bakery and Confectionary,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.),Bachelor of Engineering (Computer Engineering),Bachelor of Culinary Arts
History/Geography,Sports,Science,Music,Cooking/Baking,less than 80,less than 75,Bachelor of Arts (B.A.) in English Literature,Bachelor of Science (B.Sc.) in Physics,B.Sc. In Physiotherapy,Bachelor of Culinary Arts,Bachelor of Science (B.Sc.) in Mathematics
History/Geography,Sports,Science,Music,Cooking/Baking,less than 80,less than 75,Bachelor of Social Work (B.S.W.),Bachelor of Journalism and Mass Communication (BJMC) degree,Bachelor of Science (B.Sc.) in Mathematics,Advanced Certificate Course in Sound Recording and Reproduction,Bachelor of Science (B.Sc.) in Mathematics
History/Geography,Sports,Science,Music,Cooking/Baking,less than 80,more than 75,Bachelor of Social Work (B.S.W.),Bachelor of Physical Education (B.P.Ed.),Bachelor of Science (B.Sc.) in Mathematics,Diploma in Music,Bachelor of Science (B.Sc.) in Mathematics
History/Geography,Sports,Science,Music,Cooking/Baking,less than 80,more than 75,Bachelor of Engineering (Marine Engineering),Bachelor of Physical Education (B.P.Ed.),B.Sc. Information Technology (I.T.),Bachelor of Fine Art (B.F.A.) (Ceramics),Certificate Course in Food Processing and Preservation
History/Geography,Sports,Science,Music,Cooking/Baking,more than 80,less than 75,Bachelor of Fine Art (B.F.A.) Painting,B.Sc. Aviation,Bachelor of Engineering (Automobile Engineering),Diploma in Music,Diploma in Yogic Education
History/Geography,Sports,Science,Music,Cooking/Baking,more than 80,less than 75,B.Sc. in Environmental Sciences,B.Sc. Aviation,Bachelor of Engineering (Computer Engineering),Bachelor of Fine Art (B.F.A.) (Ceramics),Certificate Course in Food Processing and Preservation
History/Geography,Sports,Science,Music,Cooking/Baking,more than 80,more than 75,Bachelor of Engineering (Marine Engineering),Bachelor of Engineering (Mechanical Engineering),Bachelor of Engineering (Construction Engineering),Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),Bachelor of Theatre Arts
History/Geography,Sports,Science,Music,Cooking/Baking,more than 80,more than 75,B.Sc. in Environmental Sciences,Bachelor of Engineering (Mechanical Engineering),Bachelor of Engineering (Construction Engineering),Bachelor of Performing Arts (B.P.A.) - Music (Karnataka Vocal/Instrumental),B.Sc. in Maritime Hospitality Studies
History/Geography,Sports,Science,Music,Photography,less than 80,less than 75,Bachelor of Fine Art (B.F.A.) Painting,Bachelor of Journalism and Mass Communication (BJMC) degree,B.Sc. in Home Science,Advanced Certificate Course in Sound Recording and Reproduction,Certificate Course in Studio Singing Technique
History/Geography,Sports,Science,Music,Photography,less than 80,less than 75,Bachelor of Engineering (Marine Engineering),Diploma in Aviation Safety and Hospitality,Diploma Course in Rainfed Agriculture,Bachelor of Fine Art (B.F.A.) (Ceramics),Certificate Courses in Performing Folk Arts
History/Geography,Sports,Science,Music,Photography,less than 80,more than 75,Bachelor of Arts (B.A.) in English Literature,Bachelor of Physical Education (B.P.Ed.),B.Sc. Computer Science,Diploma in Music,"B.A. Programme in Film, Television and New Media Production"
History/Geography,Sports,Science,Music,Photography,less than 80,more than 75,Bachelor of Engineering (Marine Engineering),Bachelor of Physical Education (B.P.Ed.),B.Sc. in Forensic Science,Certificate Course in Music Appreciation and Music Journalism,Certificate Course in Light Music
History/Geography,Sports,Science,Music,Photography,more than 80,less than 75,Five Years Integrated Programme (B.A. and M.A.) in Russian,Bachelor of Science (B.Sc.) in Physics,Bachelor of Engineering (Civil Engineering),Bachelor of Architecture with Interior Design Course,Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.)
History/Geography,Sports,Science,Music,Photography,more than 80,less than 75,B.Sc. (Hospitality Studies),Bachelor of Engineering (Mechanical Engineering),Bachelor of Engineering (Computer Engineering),Bachelor of Culinary Arts,Bachelor of Engineering (Instrumentation Engineering)
History/Geography,Sports,Science,Music,Photography,more than 80,more than 75,Bachelor of Social Work (B.S.W.),Bachelor of Science (B.Sc.) in Physics,Bachelor of Engineering (Marine Engineering),Bachelor of Fine Art (B.F.A.) (Ceramics),Bachelor of Pharmaceutical Sciences (B.Pharm. Sci.)
